up__ID,status,timestamp,user
529,O,2023-10-19T02:53:59.000Z,Becker
530,X,2023-10-08T15:08:55.000Z,Kirk
531,O,2023-10-09T01:10:22.000Z,Lindwurm
532,O,2023-10-10T11:06:26.000Z,Legrand
533,O,2023-10-05T11:56:52.000Z,Gutenberg
534,A,2023-10-17T19:24:31.000Z,Becker
535,X,2023-10-09T10:56:23.000Z,Kirk
536,O,2023-10-05T08:59:13.000Z,Picard
537,O,2023-10-20T15:20:17.000Z,Columbo
538,A,2023-10-18T16:14:02.000Z,Jeremias
539,O,2023-10-07T11:40:37.000Z,Weiss
540,X,2023-10-05T07:24:13.000Z,Gueldenpfenn
541,A,2023-10-13T02:45:43.000Z,Weiss
542,A,2023-10-16T13:33:40.000Z,Domenech
543,O,2023-10-03T05:30:48.000Z,Müller
544,O,2023-10-13T00:43:38.000Z,Waldmann
545,X,2023-10-03T17:21:54.000Z,Rahn
546,O,2023-10-19T04:20:36.000Z,Detemple
547,O,2023-10-09T09:27:42.000Z,Heller
548,A,2023-10-18T15:13:31.000Z,Sisko
549,O,2023-10-05T07:18:53.000Z,Dumbach
550,X,2023-10-21T16:46:56.000Z,Deichgraeber
551,O,2023-10-11T08:00:01.000Z,Pratt
552,O,2023-10-21T15:55:12.000Z,Müller
553,O,2023-10-10T15:02:56.000Z,Babilon
554,O,2023-10-10T09:42:08.000Z,Domenech
555,X,2023-10-17T23:13:52.000Z,Benz
556,A,2023-10-17T06:40:50.000Z,Becker
557,O,2023-10-04T09:37:49.000Z,Sessler
558,O,2023-10-07T05:10:54.000Z,Koslowski
559,A,2023-10-13T03:46:49.000Z,Columbo
560,X,2023-10-03T18:06:43.000Z,Babilon
561,O,2023-10-11T09:05:39.000Z,Prinz
562,A,2023-10-18T20:11:12.000Z,Cesari
563,A,2023-10-17T08:05:38.000Z,Sisko
564,A,2023-10-13T17:33:38.000Z,Montero
565,X,2023-10-08T08:18:47.000Z,Meier
566,O,2023-10-13T18:20:01.000Z,Buchholm
567,O,2023-10-11T17:30:08.000Z,Sommer
568,O,2023-10-21T08:37:07.000Z,Benjamin
569,O,2023-10-08T04:23:53.000Z,Martin
570,X,2023-10-15T17:30:41.000Z,Fischer
571,O,2023-10-22T21:59:39.000Z,Hoffen
572,A,2023-10-15T06:29:43.000Z,Simonen
573,O,2023-10-12T15:08:26.000Z,Sommer
574,O,2023-10-21T09:55:33.000Z,Mustermann
575,X,2023-10-15T19:42:35.000Z,Hoffen
576,O,2023-10-19T17:20:40.000Z,Rahn
577,O,2023-10-13T03:07:15.000Z,Sisko
578,A,2023-10-15T19:38:11.000Z,Delon
579,A,2023-10-13T22:23:46.000Z,Cesari
580,X,2023-10-06T11:50:17.000Z,Pratt
581,O,2023-10-08T20:33:28.000Z,Lindwurm
582,O,2023-10-08T13:32:16.000Z,Benz
583,O,2023-10-09T02:37:41.000Z,Montero
584,O,2023-10-21T03:45:08.000Z,Fischer
585,X,2023-10-13T08:29:18.000Z,Montero
586,O,2023-10-03T16:58:00.000Z,Kreiss
587,A,2023-10-15T18:50:44.000Z,Vrsic
588,O,2023-10-13T17:57:39.000Z,Columbo
589,O,2023-10-09T06:21:31.000Z,Kramer
590,X,2023-10-06T11:16:41.000Z,Ryan
591,O,2023-10-23T01:42:27.000Z,Gueldenpfenn
592,O,2023-10-23T01:35:31.000Z,Wohl
593,O,2023-10-07T02:02:10.000Z,Waldmann
594,A,2023-10-17T15:27:14.000Z,Trensch
595,X,2023-10-18T10:42:06.000Z,Trensch
596,A,2023-10-13T03:16:15.000Z,Moyano
597,O,2023-10-09T10:08:26.000Z,Koslowski
598,O,2023-10-12T02:08:23.000Z,Koslowski
599,O,2023-10-09T00:21:50.000Z,Neubasler
600,X,2023-10-04T19:30:28.000Z,Simonen
601,O,2023-10-23T12:52:59.000Z,Hansmann
602,A,2023-10-17T21:26:01.000Z,Vrsic
603,A,2023-10-14T15:02:20.000Z,Lindwurm
604,O,2023-10-03T12:11:36.000Z,Dumbach
605,X,2023-10-21T18:35:41.000Z,Barth
606,O,2023-10-04T20:21:12.000Z,Benz
607,O,2023-10-22T22:48:51.000Z,Buehler
608,A,2023-10-12T23:05:43.000Z,Jeremias
609,A,2023-10-17T19:39:22.000Z,Hunter
610,X,2023-10-05T13:24:29.000Z,Prinz
611,O,2023-10-09T22:16:42.000Z,Kreiss
612,O,2023-10-20T11:19:48.000Z,Vrsic
613,O,2023-10-04T10:20:24.000Z,Mechler
614,O,2023-10-20T18:53:36.000Z,Müller
615,X,2023-10-07T04:55:47.000Z,Hansmann
616,A,2023-10-18T10:02:32.000Z,Neubasler
617,A,2023-10-17T20:44:43.000Z,Waldmann
618,O,2023-10-06T12:32:38.000Z,Wohl
619,O,2023-10-07T19:53:06.000Z,Sudhoff
620,X,2023-10-16T16:18:28.000Z,Deichgraeber
621,O,2023-10-11T13:11:05.000Z,Benjamin
622,A,2023-10-13T04:43:32.000Z,Babilon
623,O,2023-10-22T14:34:12.000Z,Benjamin
624,O,2023-10-23T01:55:44.000Z,Gahl
625,X,2023-10-05T14:17:23.000Z,Koslowski
626,A,2023-10-16T14:59:06.000Z,Meier
627,A,2023-10-16T16:50:12.000Z,Vrsic
628,O,2023-10-19T20:28:04.000Z,Waldmann
629,O,2023-10-12T22:16:35.000Z,Ryan
630,X,2023-10-12T17:30:07.000Z,Miguel
631,O,2023-10-12T12:18:49.000Z,Pratt
632,O,2023-10-12T21:28:40.000Z,Neubasler
633,O,2023-10-08T12:47:45.000Z,Rahn
634,O,2023-10-19T23:40:32.000Z,D´Oultrement
635,X,2023-10-13T01:01:12.000Z,Jeremias
636,O,2023-10-04T19:18:08.000Z,Benjamin
637,O,2023-10-22T10:58:25.000Z,Hunter
638,O,2023-10-05T19:48:27.000Z,Detemple
639,O,2023-10-04T04:35:33.000Z,Weiss
640,X,2023-10-06T12:56:18.000Z,Gutenberg
641,A,2023-10-17T14:43:42.000Z,Kirk
642,O,2023-10-10T23:01:01.000Z,Trensch
643,A,2023-10-15T13:38:19.000Z,Matthaeus
644,O,2023-10-20T07:22:26.000Z,Fischmann
645,X,2023-10-06T00:49:00.000Z,Hoffen
646,O,2023-10-19T10:22:16.000Z,Montero
647,O,2023-10-11T03:52:47.000Z,Becker
648,O,2023-10-04T01:40:09.000Z,Müller
649,O,2023-10-08T03:39:55.000Z,Gueldenpfenn
650,X,2023-10-11T02:24:27.000Z,Delon
651,O,2023-10-21T03:56:35.000Z,Sommer
652,A,2023-10-14T00:29:09.000Z,Sommer
653,O,2023-10-22T14:25:42.000Z,Hoffen
654,O,2023-10-11T05:59:43.000Z,Fischer
655,X,2023-07-27T11:23:51.000Z,Kreiss
656,A,2023-07-11T15:14:11.000Z,Sudhoff
657,O,2023-07-15T10:52:36.000Z,Henry
658,A,2023-07-31T11:33:01.000Z,Legrand
659,A,2023-07-28T09:08:09.000Z,Fischer
660,X,2023-07-06T01:27:06.000Z,Gueldenpfenn
661,O,2023-07-27T10:53:56.000Z,Lindwurm
662,O,2023-07-15T19:52:10.000Z,D´Oultrement
663,O,2023-07-09T19:40:19.000Z,Kirk
664,O,2023-06-28T05:07:26.000Z,Hansmann
665,X,2023-07-26T04:16:09.000Z,Müller
666,O,2023-07-27T12:17:51.000Z,Marshall
667,O,2023-07-24T14:49:56.000Z,Jacqmain
668,O,2023-07-11T09:29:46.000Z,D´Oultrement
669,O,2023-07-15T03:50:38.000Z,Eichbaum
670,X,2023-07-04T21:34:55.000Z,Lindwurm
671,O,2023-07-09T00:27:55.000Z,Müller
672,O,2023-07-21T01:53:48.000Z,Fischmann
673,O,2023-07-19T02:01:20.000Z,Domenech
674,O,2023-07-12T02:26:05.000Z,Koslowski
675,X,2023-08-04T13:07:00.000Z,Legrand
676,O,2023-07-10T12:19:54.000Z,Hansmann
677,O,2023-07-17T00:20:53.000Z,Martin
678,O,2023-07-13T21:32:20.000Z,Benz
679,A,2023-07-26T16:23:13.000Z,D´Oultrement
680,X,2023-07-20T16:30:14.000Z,D´Oultrement
681,O,2023-07-21T00:57:25.000Z,Vrsic
682,O,2023-07-22T19:24:26.000Z,Trensch
683,O,2023-07-10T21:08:00.000Z,Neubasler
684,O,2023-07-07T22:05:57.000Z,Rahn
685,X,2023-07-25T19:19:04.000Z,Cesari
686,A,2023-07-28T17:00:05.000Z,Sudhoff
687,O,2023-07-11T11:05:07.000Z,Gueldenpfenn
688,O,2023-07-10T03:37:51.000Z,Gueldenpfenn
689,O,2023-07-26T08:58:54.000Z,Domenech
690,X,2023-07-25T02:59:57.000Z,Koller
691,A,2023-07-17T23:30:41.000Z,Gutenberg
692,A,2023-07-16T21:25:24.000Z,Fischmann
693,A,2023-07-27T06:04:00.000Z,Delon
694,O,2023-07-24T06:03:44.000Z,Deichgraeber
695,X,2023-07-02T06:49:16.000Z,Heller
696,O,2023-07-11T10:36:48.000Z,Madeira
697,A,2023-07-29T14:53:25.000Z,Hunter
698,O,2023-07-19T23:11:59.000Z,Wohl
699,A,2023-07-24T19:53:16.000Z,Vrsic
700,X,2023-07-04T12:30:03.000Z,Fischmann
701,O,2023-07-08T19:49:37.000Z,Moyano
702,A,2023-07-16T07:12:20.000Z,Columbo
703,O,2023-07-08T09:25:26.000Z,Simonen
704,A,2023-07-19T00:37:36.000Z,Legrand
705,X,2023-07-22T03:43:00.000Z,Prinz
706,A,2023-07-10T14:31:38.000Z,Koslowski
707,O,2023-07-21T06:09:45.000Z,Neubasler
708,A,2023-07-20T20:41:52.000Z,Fischmann
709,O,2023-07-16T01:50:51.000Z,Mechler
710,X,2023-07-31T22:21:28.000Z,Eichbaum
711,O,2023-07-13T11:23:18.000Z,Babilon
712,O,2023-07-19T15:44:32.000Z,Meier
713,O,2023-07-24T22:41:17.000Z,D´Oultrement
714,O,2023-07-02T05:47:33.000Z,Fischmann
715,X,2023-07-24T08:06:13.000Z,Legrand
716,O,2023-07-28T10:35:22.000Z,Kirk
717,A,2023-07-24T17:03:38.000Z,Legrand
718,O,2023-07-04T18:50:29.000Z,Barth
719,A,2023-07-31T01:51:57.000Z,Delon
720,X,2023-07-14T03:40:22.000Z,Picard
721,O,2023-07-07T07:13:23.000Z,Fischer
722,A,2023-07-18T00:07:13.000Z,Kramer
723,O,2023-10-05T11:35:00.000Z,D´Oultrement
724,O,2023-10-21T07:03:56.000Z,Simonen
725,X,2023-10-04T03:01:00.000Z,Jeremias
726,A,2023-10-17T04:49:36.000Z,Picard
727,O,2023-10-03T20:31:23.000Z,Koslowski
728,O,2023-10-06T15:05:36.000Z,Simonen
729,O,2023-10-12T10:06:16.000Z,Delon
730,X,2023-10-10T20:08:02.000Z,Simonen
731,A,2023-10-16T01:00:43.000Z,Goelke
732,O,2023-10-12T16:50:06.000Z,Barth
733,A,2023-10-14T16:59:26.000Z,Neubasler
734,O,2023-10-23T12:16:45.000Z,Müller
735,X,2023-10-13T03:30:14.000Z,Mechler
736,O,2023-10-06T13:45:44.000Z,Gahl
737,O,2023-10-10T06:39:53.000Z,Marshall
738,O,2023-10-20T02:10:17.000Z,Heller
739,O,2023-10-08T04:35:27.000Z,Ryan
740,X,2023-10-16T20:56:47.000Z,Legrand
741,O,2023-10-07T00:27:16.000Z,Wohl
742,O,2023-10-10T04:31:22.000Z,Buchholm
743,O,2023-10-06T00:40:20.000Z,D´Oultrement
744,O,2023-10-07T09:14:29.000Z,Meier
745,X,2023-10-14T23:52:54.000Z,Fischer
746,O,2023-10-11T20:06:22.000Z,Schneider
747,A,2023-10-18T03:18:18.000Z,Montero
748,O,2023-10-13T01:50:05.000Z,Weiss
749,O,2023-10-21T06:23:56.000Z,Rahn
750,X,2023-10-05T09:08:39.000Z,Sisko
751,A,2023-10-17T01:05:35.000Z,Vrsic
752,A,2023-10-15T22:15:49.000Z,Eichbaum
753,O,2023-10-07T06:25:44.000Z,Benjamin
754,O,2023-10-07T06:29:43.000Z,Gutenberg
755,X,2023-10-13T00:14:40.000Z,Montero
756,O,2023-10-11T06:04:40.000Z,Buehler
757,O,2023-10-03T00:00:28.000Z,Cesari
758,A,2023-10-15T11:00:22.000Z,Müller
759,A,2023-10-18T17:08:06.000Z,Pratt
760,X,2023-10-08T14:10:39.000Z,Babilon
761,A,2023-10-16T01:35:57.000Z,Barth
762,O,2023-10-09T00:56:54.000Z,Eichbaum
763,O,2023-10-04T17:28:22.000Z,Rahn
764,A,2023-10-15T20:31:31.000Z,Meier
765,X,2023-10-12T11:04:49.000Z,Sessler
766,O,2023-10-08T01:10:40.000Z,Henry
767,O,2023-10-23T18:57:55.000Z,Domenech
768,O,2023-10-20T07:57:01.000Z,Domenech
769,A,2023-10-14T06:00:35.000Z,Waldmann
770,X,2023-10-23T16:42:18.000Z,Montero
771,O,2023-10-20T23:33:28.000Z,Delon
772,A,2023-10-18T00:46:22.000Z,Deichgraeber
773,O,2023-10-19T15:22:58.000Z,Simonen
774,O,2023-10-10T13:51:52.000Z,Eichbaum
775,X,2023-10-07T11:19:24.000Z,Domenech
776,A,2023-10-15T16:54:21.000Z,Dumbach
777,O,2023-10-22T15:35:27.000Z,Rahn
778,O,2023-10-05T17:51:09.000Z,Miguel
779,O,2023-10-10T05:54:35.000Z,Jacqmain
780,X,2023-10-22T15:31:48.000Z,Ryan
781,O,2023-10-20T12:10:06.000Z,Babilon
782,O,2023-10-21T08:11:28.000Z,Madeira
783,O,2023-10-09T00:24:13.000Z,D´Oultrement
784,O,2023-10-20T17:02:11.000Z,Mechler
785,X,2023-10-09T07:16:23.000Z,Dumbach
786,O,2023-10-08T13:14:33.000Z,Buchholm
787,A,2023-10-16T16:57:59.000Z,D´Oultrement
788,A,2023-10-15T01:49:38.000Z,Wohl
789,A,2023-10-15T02:10:43.000Z,Ryan
790,X,2023-10-03T12:11:11.000Z,Miguel
791,O,2023-10-04T10:18:13.000Z,Ryan
792,O,2023-10-11T20:37:42.000Z,Babilon
793,O,2023-10-19T18:26:56.000Z,Jacqmain
794,O,2023-10-09T16:30:32.000Z,Lindwurm
795,X,2023-10-13T00:45:07.000Z,Detemple
796,O,2023-10-06T00:44:22.000Z,Goelke
797,O,2023-10-13T01:07:47.000Z,Babilon
798,O,2023-10-06T18:20:24.000Z,Detemple
799,O,2023-10-12T21:08:41.000Z,Becker
800,X,2023-10-11T15:40:52.000Z,Gueldenpfenn
801,O,2023-10-11T02:41:04.000Z,Hoffen
802,O,2023-10-04T16:00:48.000Z,Sommer
803,O,2023-10-19T01:16:47.000Z,Kreiss
804,A,2023-10-15T01:54:47.000Z,Moyano
805,X,2023-10-23T14:01:00.000Z,Meier
806,O,2023-10-12T06:50:37.000Z,Lindwurm
807,A,2023-10-18T14:03:31.000Z,Koller
808,A,2023-10-17T16:34:31.000Z,Müller
809,A,2023-10-16T12:43:30.000Z,Sisko
810,X,2023-10-17T16:43:28.000Z,Schneider
811,O,2023-10-04T04:34:51.000Z,Mustermann
812,A,2023-10-16T16:03:22.000Z,Delon
813,A,2023-10-16T22:17:29.000Z,Lindwurm
814,O,2023-10-03T19:57:33.000Z,Neubasler
815,X,2023-10-14T01:11:30.000Z,Moyano
816,O,2023-10-04T07:55:01.000Z,Neubasler
817,O,2023-10-09T07:16:47.000Z,Schneider
818,O,2023-10-09T15:23:38.000Z,Koller
819,O,2023-10-09T13:07:05.000Z,Ryan
820,X,2023-10-14T17:05:23.000Z,Columbo
821,A,2023-10-16T07:00:49.000Z,D´Oultrement
822,A,2023-10-16T03:47:16.000Z,Koller
823,O,2023-10-23T01:26:02.000Z,Columbo
824,O,2023-10-11T17:03:04.000Z,Zimmermann
825,X,2023-10-13T03:38:26.000Z,Becker
826,O,2023-10-20T08:50:19.000Z,Hansmann
827,A,2023-10-18T12:50:01.000Z,Rahn
828,A,2023-10-18T04:16:55.000Z,Heller
829,O,2023-10-08T14:14:50.000Z,Benjamin
830,X,2023-10-23T10:37:48.000Z,Kirk
831,O,2023-10-09T02:10:03.000Z,Jacqmain
832,A,2023-10-14T17:15:52.000Z,Buchholm
833,A,2023-10-18T01:54:57.000Z,Buchholm
834,O,2023-10-09T06:43:04.000Z,Wohl
835,X,2023-10-17T04:34:06.000Z,D´Oultrement
836,O,2023-10-05T11:24:22.000Z,Wohl
837,A,2023-10-17T01:05:28.000Z,Lindwurm
838,A,2023-10-15T08:30:50.000Z,Ryan
839,O,2023-10-04T01:43:20.000Z,Columbo
840,X,2023-10-19T01:31:24.000Z,Buehler
841,O,2023-10-12T17:51:27.000Z,Mechler
842,O,2023-10-11T05:19:21.000Z,Weiss
843,A,2023-10-17T13:45:04.000Z,Rahn
844,O,2023-10-04T22:06:22.000Z,Hoffen
845,X,2023-10-04T09:31:31.000Z,Mechler
846,O,2023-10-08T15:42:41.000Z,Columbo
847,O,2023-10-04T17:17:28.000Z,Simonen
848,O,2023-10-06T09:54:59.000Z,Gutenberg
849,A,2023-10-14T14:15:11.000Z,Weiss
850,X,2023-10-08T01:50:26.000Z,Illner
851,O,2023-10-08T21:56:21.000Z,Marshall
852,O,2023-10-12T03:35:25.000Z,Kramer
853,O,2023-10-13T05:49:42.000Z,Fischer
854,A,2023-10-14T18:26:05.000Z,Picard
855,X,2023-10-05T10:49:29.000Z,Meier
856,O,2023-10-12T17:12:36.000Z,Detemple
857,O,2023-10-04T08:08:26.000Z,Weiss
858,O,2023-10-21T05:34:51.000Z,Lindwurm
859,O,2023-10-04T23:08:56.000Z,Fischer
860,X,2023-10-13T15:54:08.000Z,Montero
861,O,2023-10-23T09:01:33.000Z,Sudhoff
862,O,2023-10-22T09:48:26.000Z,Lautenbach
863,O,2023-10-18T13:22:33.000Z,Domenech
864,A,2023-10-16T00:21:57.000Z,Illner
865,X,2023-10-08T06:42:11.000Z,Gueldenpfenn
866,O,2023-10-23T17:19:53.000Z,Ryan
867,A,2023-10-18T15:58:57.000Z,Matthaeus
868,O,2023-10-08T02:35:53.000Z,Benjamin
869,O,2023-10-11T02:18:48.000Z,Mustermann
870,X,2023-10-17T01:45:10.000Z,Columbo
871,O,2023-10-11T23:11:20.000Z,Jeremias
872,O,2023-10-09T09:11:09.000Z,Legrand
873,O,2023-10-04T14:48:09.000Z,Columbo
874,A,2023-10-17T16:43:23.000Z,Prinz
875,X,2023-10-15T11:48:38.000Z,Cesari
876,A,2023-10-17T01:04:22.000Z,Kreiss
877,O,2023-10-13T14:54:41.000Z,Mechler
878,O,2023-10-04T02:25:38.000Z,Zimmermann
879,O,2023-10-21T02:02:46.000Z,Legrand
880,X,2023-10-08T01:45:26.000Z,Detemple
881,O,2023-10-22T02:11:18.000Z,Miguel
882,O,2023-10-07T03:31:55.000Z,Vrsic
883,O,2023-10-22T03:51:40.000Z,Cesari
884,A,2023-10-17T06:40:40.000Z,Martin
885,X,2023-07-07T06:56:40.000Z,Henry
886,O,2023-08-06T04:13:29.000Z,Columbo
887,O,2023-07-26T05:42:46.000Z,Koller
888,O,2023-07-18T20:45:36.000Z,Zimmermann
889,O,2023-07-17T15:57:26.000Z,Cesari
890,X,2023-07-30T12:57:55.000Z,Jeremias
891,O,2023-07-24T03:03:01.000Z,Kirk
892,A,2023-08-01T04:34:38.000Z,Müller
893,A,2023-07-31T00:54:39.000Z,Kirk
894,O,2023-07-17T20:25:07.000Z,Becker
895,X,2023-07-08T15:42:37.000Z,Picard
896,A,2023-07-14T12:48:05.000Z,Pan
897,A,2023-08-01T06:28:39.000Z,Rahn
898,O,2023-07-15T02:22:53.000Z,Miguel
899,O,2023-08-04T13:10:35.000Z,Lindwurm
900,X,2023-07-31T22:11:53.000Z,Illner
901,A,2023-07-25T03:19:01.000Z,Rahn
902,O,2023-07-02T05:28:58.000Z,Hansmann
903,O,2023-07-20T08:10:33.000Z,Vrsic
904,O,2023-07-28T00:24:23.000Z,Picard
905,X,2023-07-25T15:36:31.000Z,Kirk
906,O,2023-07-14T08:52:26.000Z,Prinz
907,O,2023-07-19T22:27:31.000Z,Gueldenpfenn
908,O,2023-07-15T08:53:49.000Z,Gueldenpfenn
909,O,2023-07-29T13:20:06.000Z,Benjamin
910,X,2023-07-26T02:54:01.000Z,Pratt
911,O,2023-07-22T08:22:13.000Z,Rahn
912,O,2023-07-24T02:57:16.000Z,Miguel
913,O,2023-07-22T17:32:41.000Z,Neubasler
914,O,2023-07-25T19:04:23.000Z,Weiss
915,X,2023-07-13T07:05:29.000Z,Gueldenpfenn
916,O,2023-07-24T15:00:33.000Z,Buehler
917,O,2023-07-19T06:38:55.000Z,Heller
918,O,2023-07-19T11:01:14.000Z,Gahl
919,O,2023-07-31T18:27:17.000Z,Montero
920,X,2023-07-20T13:00:01.000Z,Gutenberg
921,O,2023-07-15T07:21:31.000Z,Becker
922,A,2023-07-18T06:26:21.000Z,Prinz
923,O,2023-07-22T09:02:15.000Z,Montero
924,O,2023-07-29T09:05:33.000Z,Simonen
925,X,2023-07-21T07:14:08.000Z,Becker
926,O,2023-07-19T12:51:36.000Z,Babilon
927,A,2023-08-01T16:29:31.000Z,Rahn
928,O,2023-07-27T09:13:49.000Z,Gahl
929,A,2023-07-28T09:45:39.000Z,Kreiss
930,X,2023-07-24T01:27:49.000Z,Mustermann
931,O,2023-07-06T23:55:13.000Z,Detemple
932,O,2023-07-25T05:42:01.000Z,Becker
933,A,2023-07-12T06:25:15.000Z,Hoffen
934,A,2023-07-18T14:23:35.000Z,Miguel
935,X,2023-07-22T21:38:13.000Z,Gahl
936,O,2023-07-22T21:19:03.000Z,Lautenbach
937,O,2023-07-14T09:59:22.000Z,Hunter
938,O,2023-08-08T04:07:45.000Z,Gutenberg
939,O,2023-07-24T17:01:58.000Z,Babilon
940,X,2023-07-20T17:06:20.000Z,Hansmann
941,O,2023-07-19T16:53:22.000Z,Kramer
942,O,2023-07-28T16:22:34.000Z,Kramer
943,O,2023-07-03T01:26:45.000Z,Sommer
944,O,2023-07-22T15:07:44.000Z,Cesari
945,X,2023-08-08T10:51:14.000Z,Simonen
946,O,2023-07-07T04:41:36.000Z,Legrand
947,A,2023-07-18T01:16:45.000Z,Barth
948,O,2023-07-16T18:41:17.000Z,Gueldenpfenn
949,O,2023-07-10T03:36:55.000Z,Simonen
950,X,2023-07-27T02:11:42.000Z,Domenech
951,O,2023-08-08T14:20:41.000Z,Fischmann
952,A,2023-08-03T20:09:50.000Z,Meier
953,O,2023-07-27T11:37:04.000Z,Martin
954,A,2023-07-26T15:48:53.000Z,Neubasler
955,X,2023-08-04T02:57:05.000Z,D´Oultrement
956,O,2023-07-29T21:45:38.000Z,Domenech
957,O,2023-07-30T11:49:19.000Z,Babilon
958,A,2023-07-24T15:27:28.000Z,Trensch
959,O,2023-07-20T23:55:59.000Z,Koller
960,X,2023-07-19T18:53:57.000Z,Hunter
961,O,2023-07-29T16:34:20.000Z,Martin
962,A,2023-07-22T01:02:02.000Z,Matthaeus
963,O,2023-07-11T11:24:08.000Z,Martin
964,A,2023-08-02T06:44:37.000Z,Marshall
965,X,2023-08-04T12:08:54.000Z,Buehler
966,O,2023-08-08T08:15:42.000Z,Simonen
967,O,2023-07-07T08:24:07.000Z,Goelke
968,O,2023-10-07T03:23:11.000Z,Illner
969,A,2023-10-15T05:10:37.000Z,Fischmann
970,X,2023-10-16T23:05:54.000Z,Vrsic
971,A,2023-10-16T21:46:19.000Z,Barth
972,O,2023-10-07T14:44:13.000Z,Madeira
973,O,2023-10-09T21:49:29.000Z,Sudhoff
974,O,2023-10-05T02:17:34.000Z,Miguel
975,X,2023-10-05T21:31:13.000Z,Müller
976,A,2023-10-15T18:49:48.000Z,Rahn
977,O,2023-07-10T12:33:07.000Z,Dumbach
978,O,2023-10-12T09:40:25.000Z,Meier
979,O,2023-10-23T05:27:26.000Z,Kreiss
980,X,2023-10-12T17:32:23.000Z,Pratt
981,A,2023-10-14T04:45:27.000Z,Marshall
982,A,2023-10-16T00:14:36.000Z,Jeremias
983,A,2023-10-16T17:03:14.000Z,Pratt
984,O,2023-10-19T15:36:31.000Z,Henry
985,X,2023-10-17T16:59:15.000Z,Ryan
986,O,2023-10-10T14:24:56.000Z,Sessler
987,O,2023-10-04T09:32:36.000Z,Madeira
988,A,2023-10-16T08:13:59.000Z,Picard
989,O,2023-10-07T18:05:41.000Z,Henry
990,X,2023-10-11T06:44:38.000Z,Domenech
991,O,2023-10-12T18:20:17.000Z,Sommer
992,O,2023-10-20T17:33:17.000Z,D´Oultrement
993,O,2023-10-03T19:53:36.000Z,Vrsic
994,O,2023-10-20T11:32:39.000Z,Buchholm
995,X,2023-10-04T14:37:33.000Z,Jacqmain
996,O,2023-10-08T21:44:39.000Z,Fischer
997,O,2023-10-10T09:49:06.000Z,Wohl
998,A,2023-10-15T00:24:48.000Z,Sessler
999,O,2023-10-09T19:46:02.000Z,Rahn
1000,X,2023-10-15T14:44:19.000Z,Kirk
1001,O,2023-10-23T07:14:18.000Z,Lindwurm
1002,A,2023-10-14T22:13:47.000Z,Rahn
1003,O,2023-10-08T04:17:31.000Z,Mechler
1004,O,2023-10-21T14:03:51.000Z,Montero
1005,X,2023-10-20T13:09:16.000Z,Hunter
1006,O,2023-10-08T08:10:21.000Z,Fischer
1007,O,2023-10-10T02:59:11.000Z,Cesari
1008,O,2023-10-08T23:02:12.000Z,Moyano
1009,A,2023-10-18T09:23:20.000Z,Leisert
1010,X,2023-10-05T03:13:11.000Z,Gahl
1011,O,2023-10-20T16:40:28.000Z,Kreiss
1012,O,2023-10-22T07:26:49.000Z,Simonen
1013,O,2023-10-07T19:00:47.000Z,Rahn
1014,A,2023-10-16T16:48:03.000Z,Becker
1015,X,2023-10-23T12:55:06.000Z,Mechler
1016,O,2023-10-13T03:49:31.000Z,Vrsic
1017,A,2023-10-17T21:47:12.000Z,Henry
1018,A,2023-10-16T05:13:43.000Z,Madeira
1019,O,2023-10-23T21:35:15.000Z,Martin
1020,X,2023-10-14T04:17:41.000Z,Heller
1021,O,2023-10-18T07:51:00.000Z,Kramer
1022,A,2023-10-16T01:59:58.000Z,Detemple
1023,O,2023-10-07T14:49:57.000Z,Lautenbach
1024,A,2023-10-14T03:14:15.000Z,Heller
1025,X,2023-10-10T00:23:13.000Z,Mechler
1026,A,2023-10-18T16:48:50.000Z,Simonen
1027,O,2023-10-07T07:49:58.000Z,Hunter
1028,A,2023-10-13T14:21:41.000Z,Waldmann
1029,O,2023-10-20T08:34:46.000Z,Matthaeus
1030,X,2023-10-23T14:44:53.000Z,Hoffen
1031,O,2023-10-22T23:23:32.000Z,Leisert
1032,O,2023-10-07T20:57:06.000Z,Gutenberg
1033,O,2023-10-19T18:50:32.000Z,Becker
1034,O,2023-10-05T16:37:42.000Z,Prinz
1035,X,2023-10-21T18:57:28.000Z,Trensch
1036,O,2023-10-05T08:30:05.000Z,Koller
1037,O,2023-10-12T13:05:57.000Z,Martin
1038,O,2023-10-04T12:53:59.000Z,Illner
1039,O,2023-10-09T11:46:01.000Z,Kramer
1040,X,2023-10-11T05:37:32.000Z,Moyano
1041,O,2023-10-20T04:26:10.000Z,Columbo
1042,O,2023-10-12T09:11:24.000Z,Montero
1043,A,2023-10-14T04:28:50.000Z,Benz
1044,O,2023-10-10T18:47:52.000Z,D´Oultrement
1045,X,2023-10-05T22:09:26.000Z,Rahn
1046,O,2023-10-18T23:42:21.000Z,Delon
1047,O,2023-10-07T11:58:46.000Z,Montero
1048,A,2023-10-16T01:38:42.000Z,Weiss
1049,O,2023-10-13T18:24:36.000Z,Deichgraeber
1050,X,2023-10-19T22:59:17.000Z,Kreiss
1051,O,2023-10-11T00:56:49.000Z,Schneider
1052,O,2023-10-22T21:29:59.000Z,Pan
1053,O,2023-10-17T23:53:25.000Z,Waldmann
1054,O,2023-10-23T15:23:01.000Z,Gutenberg
1055,X,2023-10-10T17:24:52.000Z,Schneider
