ID,up__Travel_ID,up__Pos,booked_ID,Price,Currency_code
b73fa5da-22e2-4e47-aa41-4d1d0a3ff503,737,2,ML-0022,21,EUR
21447daf-e44f-4aa2-b355-4f715074bfa6,745,3,ML-0030,2.5,EUR
c2c16a54-f926-4ca6-978f-ae120a09844a,753,3,ML-0022,21,EUR
a2195b9c-b97f-4fbd-a014-2de524d057d5,766,1,ML-0019,15,EUR
c280492f-373a-4703-88f0-8972cc687c53,766,3,ML-0019,15,EUR
f01b6647-3d07-43cf-a77f-3551348b9efa,768,1,ML-0030,2.5,EUR
baa64173-d6d5-42ec-8f8a-9d8c27428be3,777,2,ML-0007,12,EUR
393e3035-207b-4636-bf14-95226c3a1120,778,3,ML-0017,11,EUR
b0c34bbe-2711-41b7-b85b-f7293a9c1158,785,1,ML-0007,12,EUR
4309818d-6542-42a6-bf77-93d9075676a1,788,1,ML-0019,15,EUR
6b4469ae-dd5e-4191-b606-41cfbb709117,793,2,ML-0019,15,EUR
a46e7d79-7f3c-4031-96da-99661bccac6a,796,2,ML-0030,2.5,EUR
67d8ba5a-3d36-471f-a0fa-7904e80d8b4d,799,3,ML-0019,15,EUR
2b175bf6-04e7-4f06-8d31-9a777bbb3c43,801,2,ML-0002,2,EUR
d893f0a6-97d8-40a3-8de7-42eaed271e32,809,1,ML-0019,15,EUR
814c61ae-8140-4591-9853-ce45705537ca,812,2,ML-0002,2,EUR
84b3dda6-e4e3-4f50-884f-9483f9df02a5,821,2,ML-0002,2,EUR
9a4c118e-969a-47f0-88b5-b5706fde038b,824,1,ML-0030,2.5,EUR
8d915f38-fb29-440c-8937-119b5aab595d,829,1,ML-0022,21,EUR
130a6817-9fe6-4318-b780-7e51dacbd5f4,831,2,ML-0030,2.5,EUR
b95cfacf-b27c-41ae-9709-58d20f663851,842,3,ML-0007,12,EUR
f17fe9c5-eb52-4e48-a700-f395126d0a19,856,1,ML-0019,15,EUR
e3d8a957-01db-4333-a739-f2aea6aabe65,857,1,ML-0019,15,EUR
159ea016-fa08-4b2b-841a-d00313bf63b5,861,3,ML-0030,2.5,EUR
8297024c-2ed5-4344-8f94-f2d9ef27dfae,863,2,ML-0030,2.5,EUR
efb33867-ded7-41e7-a078-5effab59e375,868,1,ML-0030,2.5,EUR
115fb241-539b-4e42-afae-ff0d2a60bc76,870,1,ML-0030,2.5,EUR
ddd3e78d-720e-463d-bee4-f1048c71ce8e,871,1,ML-0007,12,EUR
bad28f97-2611-4518-971b-f63d38ffcf62,882,3,ML-0017,11,EUR
8e2596cc-14e3-446e-84ad-95c97d2bfbeb,883,1,ML-0007,12,EUR
f1c0a892-cde3-4766-aa67-656f5bf884bc,890,3,ML-0017,11,EUR
a30695a1-4546-44e7-acdb-2b47abf8e4ff,893,1,ML-0019,15,EUR
298831d5-ce71-4246-89dc-9d259788de05,899,2,ML-0002,2,EUR
d78cb9b2-c99e-4bb7-8254-9001a0f50f81,900,1,ML-0002,2,EUR
e2572525-d85f-41ff-9922-5880f08ef20c,904,1,ML-0030,2.5,EUR
bfa5179d-2cb1-4ce0-8add-a42039dd4a71,912,2,ML-0002,2,EUR
fc0a383c-648b-4c69-b2b5-a7e6456d11e4,920,1,ML-0017,11,EUR
771710f0-0afe-4951-9149-c71cacc00c93,922,2,ML-0017,11,EUR
6a3511ce-6fe4-454e-8f32-0706e6bc2010,923,1,ML-0022,21,EUR
b165de68-8743-4ce6-819e-dba49a3f4131,927,1,ML-0019,15,EUR
b7e7466e-eedf-4bc5-91de-e88040fc75c8,933,2,ML-0002,2,EUR
9beb515c-d522-49d6-acef-5af513b0ad2e,938,2,ML-0022,21,EUR
a212fc07-dc50-4b11-9e99-2e2bfd6632a4,957,3,ML-0022,21,EUR
6616113a-aaae-4ae3-bbf9-a31bcfc17b83,982,1,ML-0030,2.5,EUR
40fbddc3-9a43-41d1-ad02-f953628d30c4,983,1,ML-0030,2.5,EUR
6e74fa71-fc3d-4e8b-bbb2-9e4a22f4d2d5,983,2,ML-0030,2.5,EUR
2b82f905-e487-43ee-9414-bf9431a2a33e,987,1,ML-0019,15,EUR
778225b0-a27e-4a60-9581-e6b75a332b4f,989,2,ML-0002,2,EUR
f6434553-b75e-478f-9c5c-0742d859c211,992,2,ML-0017,11,EUR
21aeac1a-da83-42a2-b2ac-3d6562f8b992,997,2,ML-0022,21,EUR
2489c2bf-b04d-4f2a-ab5d-e6a556973a2d,1001,1,ML-0022,21,EUR
3162172c-1f3f-42de-b0cb-16e8e66d7802,1005,1,ML-0022,21,EUR
0f3cb526-fd91-4c91-9432-809d7a818926,1009,1,ML-0022,21,EUR
e6bd0619-ceb8-4cc5-ab67-109ef9dde6a0,1020,1,ML-0017,11,EUR
5e70b93e-8820-4ec4-b45b-695d8225ac4d,1022,1,ML-0007,12,EUR
e64637fa-2b9e-41ae-ac6c-0ec7087c92ff,1023,1,ML-0002,2,EUR
16729ba8-9bd9-4c8f-854a-1708b226ca31,1047,1,ML-0019,15,EUR
2ef868d4-6705-42c9-ac36-2441fbd2a391,1056,2,ML-0002,2,EUR
985bef27-6b7d-42e4-9c68-eb3067031cb6,1058,2,ML-0002,2,EUR
644aac2d-1c1a-49b4-9c81-f839e547cdc7,1073,2,ML-0022,21,EUR
731bc394-bbd9-4a7a-8274-4b15751fa691,1077,2,ML-0022,21,EUR
df7b9e41-e8cc-4c99-95e8-19e3793c629b,1078,1,ML-0022,21,EUR
e0adfe78-2fe6-4265-aa27-9c4b81e0701d,1086,1,ML-0002,2,EUR
e7b2cd06-b859-4222-83e2-1328ceb4708e,1090,1,ML-0002,2,EUR
ae9ef8f2-889e-4537-92d1-05732f27a246,1095,3,ML-0017,11,EUR
5dda460a-f11c-44d4-96c2-6eb878eba801,1100,2,ML-0019,15,EUR
3e2cc953-c742-4834-be93-a849cd3a4fe9,1106,2,ML-0019,15,EUR
4dbec5d4-8dd8-448f-81b6-46ee096803ff,1108,1,ML-0022,21,EUR
a84c1c9b-24ef-4c21-917c-ad19ca5a6457,1120,1,ML-0002,2,EUR
d6f74ff4-0863-412e-b5fc-16ff57330b51,1120,2,ML-0019,15,EUR
186d01f7-f932-4ee7-be1a-b5a84ee9ead7,1122,3,ML-0007,12,EUR
b010e31d-d94a-469d-a157-8a5d46af9787,1138,2,ML-0019,15,EUR
703eb006-cf37-4e8c-943e-61d845e28b3a,1143,1,ML-0017,11,EUR
10aea052-d20f-45da-9f5c-8d32693e3ae5,1148,2,ML-0017,11,EUR
536d1faf-de16-4bbf-8177-b7d50d746b17,1155,1,ML-0002,2,EUR
23ee27a9-e11a-41e7-84c1-16f1034c7527,1163,3,ML-0002,2,EUR
72121938-76dc-4754-9620-77970a7063bc,1167,2,ML-0022,21,EUR
fb880a4b-88e3-49d7-af25-3aa7df7b6465,1173,1,ML-0019,15,EUR
cd992921-bbf2-4fdc-b579-8b86bb79d6e7,1173,3,ML-0017,11,EUR
5286c479-355d-4baf-ae2b-d83685c018e4,1177,1,ML-0030,2.5,EUR
cd2050e9-20b3-4970-8b10-dc0b1399ab69,1179,2,ML-0017,11,EUR
b0f3c41b-4491-41f7-b716-8262fff03c10,1180,2,ML-0030,2.5,EUR
8a84e3e3-2cdc-4f0d-91b3-398571d08fe4,1183,1,ML-0017,11,EUR
861284f9-a018-46b1-9a8d-70d36d20dbbc,1188,1,ML-0022,21,EUR
b222ad12-238e-48b0-b55f-534b1b58444c,1189,2,ML-0019,15,EUR
d17b2218-6d71-4c9b-8751-0c5629c2eac8,1193,1,ML-0022,21,EUR
03265dad-3fa5-4926-8e6b-cf0da1349693,1199,2,ML-0017,11,EUR
8cb48bbf-08f1-456d-a3e5-c6394790fa06,1202,2,ML-0022,21,EUR
d2be0983-bfc2-4416-8048-7305e0bf612b,1209,1,ML-0019,15,EUR
57cb466a-1a44-46c3-954b-193ccd2bc6d2,1210,2,ML-0017,11,EUR
3985976a-6d78-49e9-a93d-0ed2210a0d61,1210,3,ML-0002,2,EUR
90b6db1a-a4bf-490a-95c6-cbf006c2abf3,1211,1,ML-0007,12,EUR
f075ac34-a226-48e1-ac1c-7331703ed274,1216,2,ML-0030,2.5,EUR
7081acff-43f7-4a1b-ba4e-b410ba0f1f08,1225,1,ML-0002,2,EUR
736e273b-d2cb-4424-aad6-b59b1be395a1,1232,2,ML-0022,21,EUR
ac245415-0ff7-4a71-88ee-911961386776,1232,3,ML-0007,12,EUR
da5cb55d-3943-47e4-a715-9349cc2c76f7,1242,1,ML-0002,2,EUR
60bf407e-7c5d-4c5a-ab3e-f4ef220ceb3d,1254,1,ML-0017,11,EUR
89c4e43f-2ddc-462e-a8b2-bcba221bbf42,1254,2,ML-0019,15,EUR
1cad459e-9153-46cc-81e9-a7e4faa863b0,1262,2,ML-0030,2.5,EUR
a06d01ab-12b7-4a6f-b63b-e0f07c238531,1266,1,ML-0007,12,EUR
2faa0a48-01a1-41a3-ab26-1223c0071706,1271,1,ML-0002,2,EUR
6e6580ec-10ed-4128-87f7-b732f2f7715a,1285,1,ML-0019,15,EUR
7003849c-e58f-4375-8bb8-fdf7d69466cf,1288,1,ML-0007,12,EUR
3e972270-ea62-43a6-b2f6-0f76d3135506,1290,1,ML-0007,12,EUR
1b118f1f-c6fa-433a-8260-d4449277fb7a,1290,2,ML-0022,21,EUR
f76a74e9-c898-4e54-aa90-ceb89aeb9f7b,1292,1,ML-0002,2,EUR
a698e6e4-4575-46ee-9c43-ef0114dd38d5,1296,2,ML-0030,2.5,EUR
7d144fe5-12e5-4ea9-8acc-02e70a20f844,1300,1,ML-0007,12,EUR
ab6e6c31-2198-4d3f-8704-a4108675a46d,1303,1,ML-0002,2,EUR
7ac59f01-f75a-4834-92ee-db55a13494c7,1311,1,ML-0030,2.5,EUR
fdb42b19-c5b1-4c95-8270-a960d420d780,1318,1,ML-0030,2.5,EUR
40f2c53a-0922-49a8-84da-8f9c2c7a7517,1325,2,ML-0030,2.5,EUR
c58bca18-4d25-4304-8407-cb74450226ee,1326,1,ML-0017,11,EUR
0ecf82d1-c0ac-4f6c-979f-5a75b0b2744f,1334,1,ML-0019,15,EUR
55079fa2-3e3a-493a-bb38-1f4c28915fcf,1343,1,ML-0017,11,EUR
f503bbf7-d727-496e-b361-75b44508fde9,1345,1,ML-0002,2,EUR
0ae38d14-f360-4b80-aca8-5cce2cd6ebe7,1345,3,ML-0030,2.5,EUR
097143ae-2eed-4712-8468-254e6a202e3b,1346,1,ML-0030,2.5,EUR
fb486384-5043-4e92-8591-8062f5577834,1354,1,ML-0002,2,EUR
e5d4905a-71a5-4729-8f6b-5b7beb78eb18,1357,3,ML-0002,2,EUR
b702841c-3801-40d6-918f-c7ca670d6148,1359,1,ML-0030,2.5,EUR
3133f519-a5fd-43a0-b99e-31ca4c9ca165,1365,2,ML-0007,12,EUR
03dfbe82-1729-47d0-9e98-dd345a2fb0d9,1368,1,ML-0030,2.5,EUR
70bf1c4d-e253-4212-8287-39e65196d4c4,1370,1,ML-0007,12,EUR
43bd686d-bbc1-4cdd-8978-451bc755abb1,1381,1,ML-0019,15,EUR
84021c68-1eea-45b7-b4d1-e962227671a9,1384,1,ML-0019,15,EUR
529aabbd-35c5-4e3f-bb3a-e57d106c5288,1399,1,ML-0030,2.5,EUR
e1331afd-716e-4c59-b2f9-f1475d361baf,1400,1,ML-0007,12,EUR
07de8171-b121-4991-bd01-9c5e43ae9100,1407,2,ML-0022,21,EUR
25043c54-f8f1-470e-891d-329d942ac0f5,1411,1,ML-0002,2,EUR
ec1429ed-d5ce-4291-aaff-e6c1bd7c28f0,1421,1,ML-0022,21,EUR
9d3f239f-384b-4fde-8449-1ce1d2cf0e90,1423,1,ML-0019,15,EUR
4bce991d-852f-4056-bf58-4a6c7da3da01,1423,2,ML-0002,2,EUR
11a6194e-a2ed-4ae2-9702-90c500b39a3a,1423,3,ML-0030,2.5,EUR
4ec9afe2-6d4a-4a12-ae65-42b4a44b21a6,1424,1,ML-0017,11,EUR
6d1b8868-4834-42b4-acae-fb46ae0daa8c,1430,2,ML-0007,12,EUR
b3866617-135a-4a4b-96f4-a2c1b63bbe00,1432,2,ML-0007,12,EUR
aea69824-b178-45c6-b520-edee86f8fa5e,1433,1,ML-0019,15,EUR
91ec7d0a-15ff-4431-b2e6-d8dd8a4a7bbd,1433,2,ML-0017,11,EUR
6d1f927c-3666-4413-afcc-7b3631da718e,1435,2,ML-0017,11,EUR
19454072-6633-4620-a689-dcc52e96a39d,1436,2,ML-0017,11,EUR
ffaad1de-00bd-408c-a99e-f240d2e152c2,1446,2,ML-0019,15,EUR
81c08f99-2bdd-438f-b8d1-d118aac73edc,1447,1,ML-0019,15,EUR
34d500dd-aac1-49a5-8d01-ed63059e7f65,1447,3,ML-0019,15,EUR
60477c69-0efd-446c-956d-ddf791040251,1449,2,ML-0019,15,EUR
c7cb4957-c419-47bb-9285-c8449df93e5c,1464,1,ML-0030,2.5,EUR
0321c4d2-d80b-48af-93a9-9e697d4577ce,1467,3,ML-0007,12,EUR
718823e7-64ef-447f-8844-116597f6ff2d,1476,2,ML-0017,11,EUR
992edc13-113e-4eac-9beb-0b7b24689aba,1477,2,ML-0007,12,EUR
5e41fe0f-f67d-4d70-bfd3-3fcd0007f902,1478,1,ML-0030,2.5,EUR
21d19f9d-ed25-440e-9ac9-af506eb5f924,1480,3,ML-0017,11,EUR
c72191de-38ae-4108-83b7-4d2bee7d519e,1484,2,ML-0007,12,EUR
fdaa39cd-e209-45ec-a845-23eba0cab638,1484,3,ML-0002,2,EUR
f18070a3-d8f0-4641-9495-273fd3cd263c,1498,2,ML-0002,2,EUR
846fc453-ac0c-4408-9d1f-82cd2ddaf650,1502,3,ML-0019,15,EUR
cec6b8b6-e317-4ebd-aee4-a9aec77ad31d,1505,2,ML-0002,2,EUR
22266009-870b-4d7c-bea9-3eb51457509f,1508,1,ML-0002,2,EUR
545b649d-03ac-4147-8a56-a37c355ab7fc,1513,2,ML-0007,12,EUR
24728d02-270e-4bee-a042-86bcfdbda59f,1516,1,ML-0002,2,EUR
c8cf97a3-9516-41ae-adfc-3d31defc2d70,1518,2,ML-0002,2,EUR
2e9663da-ab17-45f3-a86f-4cb8b5b71959,1519,1,ML-0022,21,EUR
5b11b1fe-e790-4e58-aec1-bd18b5ff1acf,1530,1,ML-0007,12,EUR
e007e5ba-e5c8-4db5-b5ac-b735b120fffa,1531,2,ML-0019,15,EUR
27851481-26c1-47a0-b595-8bf95769db3e,1533,1,ML-0019,15,EUR
8c7c9f7a-f139-441a-b2d7-97243972ac00,1533,3,ML-0030,2.5,EUR
c596af04-0a5f-4a3c-ade6-8cfaad298828,1534,1,ML-0030,2.5,EUR
8b1cb76c-68c0-49ba-bc00-f0167055c7af,1539,2,ML-0002,2,EUR
6484d925-c2b5-48f4-a221-03d4bd97a5a5,1544,3,ML-0030,2.5,EUR
027af3d5-ef29-441d-92d4-943844b0ee13,1545,1,ML-0030,2.5,EUR
b6c677e7-2b0e-482d-8108-e395eafb4708,1547,3,ML-0007,12,EUR
35102a16-6bc0-412a-8ffa-c01e7e3cce06,1551,1,ML-0002,2,EUR
5462fd21-ebbd-48ff-ada1-964463ce615e,1552,2,ML-0030,2.5,EUR
de1c9c3a-3856-4ba2-9d30-b165a7c105cf,1553,2,ML-0007,12,EUR
69e67f8f-dd1d-4448-abd0-f06425226828,1559,2,ML-0030,2.5,EUR
07e7a82c-c0fb-4437-a607-804b6c674abc,1573,1,ML-0007,12,EUR
fb3ddf05-07cb-44dd-b792-dcb159d147bc,1576,3,ML-0017,11,EUR
1cce4461-84ec-4f60-9c61-34ee739c1ffc,1587,1,ML-0019,15,EUR
fa58e606-7fb4-437c-8cde-6ae23bfd4e8a,1594,1,ML-0017,11,EUR
967fd1a2-aca4-45e1-b1d0-f614ce003a18,1601,2,ML-0022,21,EUR
f4d5ac42-e981-4734-a563-5e001ef8a918,1602,1,ML-0007,12,EUR
19a8ceca-1748-4511-9aba-6572c0093cf4,1604,1,ML-0019,15,EUR
6fe4065a-b248-463a-baff-276c56de7d18,1608,3,ML-0002,2,EUR
c495fa74-7920-4c93-8a77-2c8cd4481ed7,1610,1,ML-0002,2,EUR
40e2131b-be7d-4980-b802-8931ded4fb53,1617,2,ML-0022,21,EUR
50eca4c1-d02a-4c43-87ad-2188aa408377,1621,1,ML-0030,2.5,EUR
5c2bef97-cb64-47aa-a212-d5a94c9f4e33,1626,1,ML-0022,21,EUR
2e579e6f-3563-411b-9f3c-0b63b3d4a7de,1636,2,ML-0007,12,EUR
33733a37-1207-4528-8382-c5244e8fbf59,1650,2,ML-0019,15,EUR
e249c15d-2508-4459-9f14-3f8c5fd824bc,1651,1,ML-0002,2,EUR
90f3392a-4699-4abd-bb15-617eb98dc6c9,1652,3,ML-0019,15,EUR
9b437eb5-913a-47fe-932f-cd501a9af2fe,1653,1,ML-0030,2.5,EUR
1bf16c99-4d5e-47f4-aa90-45ec0331ae13,1656,1,ML-0007,12,EUR
ec892f09-6e84-49fe-bc1d-30a0d5ae7f78,1663,1,ML-0022,21,EUR
7a086522-cbbb-4510-8d04-dc49fa447c22,1663,2,ML-0019,15,EUR
459701f2-ec1b-49ed-93fd-e35a0f99159a,1669,1,ML-0002,2,EUR
522104bb-cf81-4e02-a091-bbea00ea32f9,1673,1,ML-0019,15,EUR
c425a6fe-42c4-4ecb-986f-41048f323706,1673,2,ML-0019,15,EUR
973a15c6-a9bc-4632-b59f-9f15af68f5de,1680,3,ML-0017,11,EUR
15423e69-8aa3-4ad0-b1be-b8ba901c2b19,1681,1,ML-0017,11,EUR
b176666b-bbb7-4a44-a584-43dc78f79854,1684,1,ML-0022,21,EUR
5c06c65b-8b73-41d2-bc06-5c0830662925,1685,2,ML-0022,21,EUR
d8fc4cba-a51b-4c14-aaa2-68ca5254d9d7,1690,1,ML-0007,12,EUR
ab307692-5d39-436c-b6ab-b9b5dd2445ea,1699,1,ML-0030,2.5,EUR
53cc98e7-865c-4949-996a-4321eabc50f7,1704,1,ML-0017,11,EUR
01baa0f6-ae34-4404-991e-f38e8035ddc0,1711,2,ML-0022,21,EUR
b658d470-6edd-4aed-95cb-901df97522fa,1715,1,ML-0002,2,EUR
5b60303b-2033-4748-bb0f-bcd2c52956de,1716,2,ML-0002,2,EUR
72e730e5-7494-4184-ac0f-3f8fefbf56ff,1722,2,ML-0007,12,EUR
231011a8-137a-4ad4-bbe0-5fda372da730,1724,1,ML-0019,15,EUR
061406b5-0926-40c1-a84f-ed8a35500179,1729,1,ML-0002,2,EUR
1d88c7c0-9d9b-4b49-a18d-0004b3098197,1749,1,ML-0002,2,EUR
6824016e-8034-47f3-96c5-0d8b87c4d897,1751,1,ML-0019,15,EUR
efcef9c2-78a0-4b7f-9507-71535f6a7d75,1760,1,ML-0019,15,EUR
92a84fb9-4032-4e8f-8d95-1d11762bdaca,1761,1,ML-0022,21,EUR
0e4af36f-f7c2-4e1b-9b8d-79a086d0908f,1761,2,ML-0017,11,EUR
44f9d53d-c67b-4b9b-ad7a-b096cc06422e,1762,2,ML-0022,21,EUR
11fdf842-e588-467d-a9b8-c7da23d63a99,1763,1,ML-0019,15,EUR
232b58ec-8366-48a5-aa49-6c32b007cd24,1803,3,ML-0002,2,EUR
62d2f316-3bca-4e99-b02e-93a553826e18,1811,2,ML-0002,2,EUR
39e17726-d0ed-4953-9edc-f4d93fb9b2e9,1816,2,ML-0022,21,EUR
7dd17a3d-a52a-43c9-9230-d8581e5feccd,1817,1,ML-0030,2.5,EUR
1e6bb9c7-0063-4a16-9d7e-997270791a0d,1818,1,ML-0002,2,EUR
cbc33ddc-9e2f-4bc5-86bd-1edfa68c2462,1821,3,ML-0002,2,EUR
d7e4655f-6f6c-44db-9d72-36848dedd59f,1822,1,ML-0030,2.5,EUR
99a59aee-8000-40e7-93d6-d01382dbd145,1830,1,ML-0022,21,EUR
18c2cb64-57ce-4f25-a077-599a83e27126,1833,2,ML-0019,15,EUR
95ad8987-6d2a-43b9-b32e-884ee61e992c,1834,2,ML-0017,11,EUR
dc3f5797-dc53-4e6a-8abc-f6c4bb7d6052,1839,2,ML-0002,2,EUR
5654262e-8ab3-4ad8-a248-8616d7abd2ab,1841,1,ML-0019,15,EUR
cae8f5f5-989a-4ee5-9d94-9920c7c7dabb,1844,1,ML-0002,2,EUR
991aa978-150e-4d49-b6b3-d5d97f934c3e,1845,2,ML-0002,2,EUR
42163381-7d2f-4917-92f7-ad1cb3013e43,1850,1,ML-0002,2,EUR
e3429ccd-b24d-4c16-9b42-0c7425d0aff3,1852,2,ML-0019,15,EUR
1a3769bf-a796-43c2-be5d-a7d4fe5d3258,1871,2,ML-0030,2.5,EUR
65d9136a-6fda-4c99-9fdc-ea40f8a12363,1877,2,ML-0002,2,EUR
039a03b1-3ee1-4b40-a837-0fd76af29744,1879,1,ML-0030,2.5,EUR
97b780d6-4f22-4915-8c43-bfb17198f9b3,1882,1,ML-0022,21,EUR
8b343e11-e787-473d-a05b-cd9ea1541d91,1884,2,ML-0017,11,EUR
d0911ff8-a470-412b-a3ff-28b4e45d66d6,1885,2,ML-0019,15,EUR
975401b9-69b5-4abe-870d-0f875f193416,1895,1,ML-0002,2,EUR
f3dae55a-bc4d-494d-8c97-d9bb967f5350,1900,2,ML-0030,2.5,EUR
bffd6a0b-9efc-45aa-921e-14afc6e8edd9,1909,1,ML-0022,21,EUR
2cde911f-61b2-4e64-aa4a-72616e1979de,1916,2,ML-0030,2.5,EUR
116f2b3f-6674-4d99-b4d6-d20faab806c9,1919,1,ML-0030,2.5,EUR
9412015e-3d66-49a3-9b71-de3ff95f1e5e,1923,1,ML-0002,2,EUR
c2b12dcb-d376-48e9-ac22-2dbcc77ed812,1925,3,ML-0017,11,EUR
674e122b-87dc-4b4b-a39b-e3d8376bb988,1931,1,ML-0022,21,EUR
d5162a3c-e5b7-4bc1-b49c-5e5bf21f517e,1931,3,ML-0022,21,EUR
a5e186b5-8d76-493b-833e-5088fb8c03df,1937,1,ML-0002,2,EUR
1305ce94-fb3a-47ae-9671-77dc4a5ae369,1939,1,ML-0022,21,EUR
ed71e3ab-b4af-4493-b0e8-f5b951d72425,1945,1,ML-0017,11,EUR
f68ed2c5-b589-4e44-bd9b-6c80e8774da7,1950,2,ML-0022,21,EUR
bcf662b7-152e-4842-bf3a-d609f043d6d9,1951,3,ML-0019,15,EUR
a5e96d05-81b1-436a-9263-e1210feb7140,1957,1,ML-0022,21,EUR
264b3a86-4038-43f7-bc18-c267f0bc7cf6,1958,2,ML-0019,15,EUR
f92f9ea9-5106-4de5-9e8b-86d0817ebd07,1965,1,ML-0007,12,EUR
a2152269-a81a-42a2-9396-0849c66fbf6f,1972,1,ML-0017,11,EUR
bfb6f3ae-9f80-456b-ae3d-32be419e6912,1975,1,ML-0017,11,EUR
bee12f86-8aad-41e9-91b5-663900a6dc2c,1976,1,ML-0017,11,EUR
c90497e9-b43c-4af4-adb4-9c3c8626fbad,1980,1,ML-0017,11,EUR
59b5b98b-5262-4235-858a-e0eb8f0e8090,1983,3,ML-0030,2.5,EUR
97cea68e-4a44-4618-be2d-5f50a885346b,1987,3,ML-0019,15,EUR
af7e909b-f021-4ce8-b492-2c4dcbe37b24,1990,3,ML-0022,21,EUR
2284d080-e051-4cd2-bfaa-216a10927b5f,1991,3,ML-0030,2.5,EUR
08ee3678-ae32-4176-bd00-91f0ce48c216,1992,2,ML-0030,2.5,EUR
f49b5b54-8da0-4271-99d3-e22f57444385,1998,1,ML-0017,11,EUR
2cef888b-215f-4225-b34c-2b072f54aeeb,2001,2,ML-0022,21,EUR
e6350855-661f-4101-891b-da8d05d4ec93,2001,3,ML-0030,2.5,EUR
7803431c-6770-4aa3-9801-b58b575667c2,2009,1,ML-0002,2,EUR
78f3a1fa-bb3d-469a-9b9e-88340f6a57d7,2013,1,ML-0017,11,EUR
18df4aaa-15e6-4659-82b7-d6dadd95b650,2016,1,ML-0007,12,EUR
9344208a-6ceb-49ec-be1f-521caf7cd3c8,2017,1,ML-0017,11,EUR
ccfb45c2-30a2-4f06-bb06-7e5ad2f3f368,2021,2,ML-0022,21,EUR
a4975db1-4245-4590-90c1-e3cafd2048d6,2022,1,ML-0019,15,EUR
4148621c-cdaa-4fdf-bb2c-23b85e9148ef,2035,2,ML-0019,15,EUR
db73f11f-6d72-4b05-a0e8-0868d29a137d,2045,2,ML-0019,15,EUR
159d83c0-d0d7-433e-88f2-26dab019b6b3,2046,2,ML-0019,15,EUR
4cdf41c1-7447-4f9a-899f-aab1eb9b052c,2048,1,ML-0022,21,EUR
31b7c5a6-af32-4209-8c07-985ab196c960,2058,1,ML-0007,12,EUR
fdfb92f6-d772-40ca-9ed2-a545ffb34bc3,2060,1,ML-0019,15,EUR
c2bb3be8-2bdc-418e-8436-9db3e9a68541,2079,1,ML-0030,2.5,EUR
7d5f48a7-4d0a-4a4a-a1d8-531ad87b8a1c,2082,1,ML-0002,2,EUR
0e57f7df-5489-447d-996f-615ba75cc865,2084,3,ML-0007,12,EUR
bc3b8948-40db-441c-8f9b-1ed133659481,2086,2,ML-0022,21,EUR
260ce360-27b2-4e79-9206-8705dd8d7143,2087,3,ML-0019,15,EUR
6b16eaa4-695e-4e48-b580-a824cfa53b91,2088,1,ML-0022,21,EUR
2177d4e1-0ed6-436b-a5eb-0f31303f2bb7,2097,2,ML-0030,2.5,EUR
f0e76d2e-4bde-4aeb-9300-7b4ce25cbd16,2098,1,ML-0007,12,EUR
363c3861-bd0d-483b-a5af-012bbafbbc7c,2098,2,ML-0017,11,EUR
5bbd85ae-ef56-457b-b6b3-c9f1cd682f15,2104,2,ML-0002,2,EUR
5e458e50-f285-4436-8d1e-1c36f46027ac,2107,2,ML-0019,15,EUR
473602ea-9c72-4ade-bea9-0d576d5e23b6,2108,2,ML-0030,2.5,EUR
3df60fbc-a0ca-4edf-8560-16b54db5f8ca,2121,1,ML-0019,15,EUR
da53aefd-1e13-433c-a2b7-363cc39c7d87,2125,2,ML-0022,21,EUR
94b8e3b9-e7eb-42e2-be0e-6a482387dbe8,2126,1,ML-0007,12,EUR
5d0f5cc0-7bfa-4d6b-b533-fc126cb32bda,2145,3,ML-0022,21,EUR
fda20993-bcaf-4b40-9724-aa137001b690,2149,1,ML-0017,11,EUR
2f0f10a4-003f-436e-b2e9-5a4a227c2ebe,2151,1,ML-0030,2.5,EUR
ade829ff-1e03-4613-9998-47c2872c02d3,2151,2,ML-0022,21,EUR
82f6a45a-7d78-4652-9ec6-bf887c6e13e7,2154,3,ML-0019,15,EUR
14fbf3fa-b2af-4265-9453-79245b98638c,2177,1,ML-0030,2.5,EUR
a439d992-6e6d-4570-a428-f71c7e5a9e4b,2190,3,ML-0017,11,EUR
41a56f3d-4cb2-4a2d-9283-6662997aaa5f,2195,2,ML-0030,2.5,EUR
79cc9387-a47d-4aab-8e8f-a6ceb1e6c0a8,2195,3,ML-0007,12,EUR
45e7a3fc-38a8-47c4-a109-aee667dc89f3,2197,1,ML-0002,2,EUR
75d98819-ecd4-488e-8de6-3400481d0d0a,2199,1,ML-0017,11,EUR
c96ed3fd-56dd-4bb7-b612-a9f3f039af27,2199,2,ML-0017,11,EUR
3976e962-966a-4d5e-ad3f-93b4f2233820,2207,3,ML-0017,11,EUR
25933817-72f4-40b6-a988-05761b28eae8,2210,1,ML-0007,12,EUR
2a6c5813-eb6e-43f4-b1e0-6c3ffffc0145,2211,1,ML-0017,11,EUR
d4728029-6d1b-4e89-a802-dbda03d80963,2212,1,ML-0022,21,EUR
6b301e6a-5335-4603-b08d-9cb81ae395f8,2214,3,ML-0019,15,EUR
25cc7942-f6e6-4067-a216-58a84f7cf0ae,2217,1,ML-0017,11,EUR
173d52e9-3af3-4631-ac65-9a9765c6c39c,2217,2,ML-0002,2,EUR
